Date,ITUB4,BBAS3,CYRE3,TEND3,DIRR3,ELET3,EQTL3,CMIG4,PETR3,VALE3,BRAP3
2010-02-11,9.764575004577637,5.770648956298828,13.73625946044922,4.590442180633545,5.059763431549072,14.345921516418455,2.676504611968994,1.9038410186767576,10.599803924560549,22.92600440979004,3.673403024673462
2010-02-12,9.761948585510254,5.673913478851318,13.59967041015625,4.590442180633545,5.064283847808838,14.102476119995115,2.673431873321533,1.8751150369644165,10.723155975341797,22.76913070678711,3.7195563316345215
2010-02-17,9.972556114196776,5.651590347290039,14.033195495605469,4.590442180633545,5.199935436248779,14.328529357910156,2.673431873321533,1.8763386011123655,10.762402534484863,23.668821334838867,3.814688205718994
2010-02-18,10.004154205322266,5.701818466186523,14.252927780151367,4.590442180633545,5.150196075439453,14.49082851409912,2.6964776515960693,1.88184118270874,10.849313735961914,24.07021713256836,3.907934904098511
2010-02-19,9.846187591552734,5.712981224060059,14.276684761047363,4.590442180633545,5.177326679229736,14.177826881408691,2.6872589588165283,1.8427209854125977,10.82127571105957,23.99179077148437,3.907934904098511
2010-02-22,9.640841484069824,5.6925153732299805,14.116338729858398,4.590442180633545,5.023589134216309,13.853232383728027,2.681113004684448,1.815218448638916,10.899775505065918,23.53040885925293,3.880620241165161
2010-02-23,9.480247497558594,5.614386081695557,13.80158519744873,4.590442180633545,5.154717445373535,13.56921100616455,2.673431873321533,1.7956643104553225,10.69512176513672,23.1705322265625,3.8617818355560303
2010-02-24,9.374937057495115,5.664614677429199,13.765952110290527,4.590442180633545,5.023589134216309,13.476468086242676,2.6703577041625977,1.790160059928894,10.692315101623535,23.253582000732425,3.8617818355560303
2010-02-25,9.372305870056152,5.580899238586426,13.498709678649902,4.590442180633545,5.104980945587158,13.795268058776855,2.673431873321533,1.8329440355300903,10.742778778076172,23.391992568969727,3.814688205718994
2010-02-26,9.609254837036133,5.625908851623535,13.391815185546877,4.590442180633545,4.978372573852539,13.563416481018066,2.6995513439178467,1.8158297538757324,10.849313735961914,23.276647567749023,3.8617818355560303
2010-03-01,9.625045776367188,5.669380187988281,13.498709678649902,4.590442180633545,5.055241107940674,14.085083961486816,2.7195253372192383,1.8335554599761963,10.947431564331056,23.516565322875977,3.8617818355560303
2010-03-02,9.780365943908691,5.599457740783691,13.45713996887207,4.590442180633545,4.955764293670654,14.2647705078125,2.7195253372192383,1.815218448638916,11.011907577514648,23.9871768951416,3.8890976905822754
2010-03-03,9.780365943908691,5.55977201461792,13.629362106323242,4.590442180633545,5.064283847808838,13.882214546203612,2.71645188331604,1.8610585927963257,11.048354148864746,23.936424255371094,3.8890976905822754
2010-03-04,9.76720905303955,5.555992126464844,13.421504974365234,4.590442180633545,5.064283847808838,14.027121543884276,2.688796043395996,1.858000636100769,10.986679077148438,24.26861572265625,3.86083984375
2010-03-05,9.819865226745604,5.63158130645752,13.385876655578612,4.590442180633545,5.046197414398193,14.253179550170898,2.688796043395996,1.8793957233428955,11.210955619812012,25.052959442138672,4.050160884857178
2010-03-08,9.814592361450195,5.552210807800293,13.041428565979004,4.590442180633545,4.910546779632568,14.258975982666016,2.658066987991333,1.856166958808899,11.20534610748291,24.868410110473636,4.03791618347168
2010-03-09,9.935698509216309,5.650481700897217,13.00579833984375,4.590442180633545,5.0145463943481445,14.751663208007812,2.658066987991333,1.8641154766082764,11.412802696228027,25.052959442138672,4.096313953399658
2010-03-10,9.977824211120604,5.70717716217041,13.35024356842041,4.590442180633545,5.0145463943481445,14.896571159362791,2.635019540786743,1.8665610551834104,11.578204154968262,24.72999382019043,4.088779926300049
2010-03-11,10.004154205322266,5.699618339538574,13.486833572387695,4.590442180633545,4.973851203918457,14.8096284866333,2.635019540786743,1.8518931865692136,11.578204154968262,24.407032012939453,3.982345104217529
2010-03-12,9.84355354309082,5.650481700897217,13.43338680267334,4.590442180633545,4.973851203918457,14.571975708007812,2.588925838470459,1.8518931865692136,11.631471633911133,24.26861572265625,3.982345104217529
2010-03-15,9.901467323303224,5.671270847320557,13.154264450073242,4.590442180633545,4.973851203918457,14.95453643798828,2.581244468688965,1.8335554599761963,11.51653003692627,24.407032012939453,3.786429882049561
2010-03-16,9.964665412902832,5.716626167297363,13.302733421325684,4.590442180633545,4.973851203918457,15.273332595825195,2.5950725078582764,1.8349559307098389,11.645487785339355,25.016056060791016,3.852363586425781
2010-03-17,9.872513771057127,5.686385631561279,13.017674446105955,4.590442180633545,4.896982192993164,15.563150405883787,2.5966084003448486,1.8500584363937376,11.648287773132324,25.043737411499023,3.8617818355560303
2010-03-18,9.793536186218262,5.639144420623779,13.201775550842283,4.590442180633545,4.9512434005737305,15.650094985961914,2.581244468688965,1.8182753324508667,11.606239318847656,24.799205780029297,3.767592191696167
2010-03-19,9.754048347473145,5.574889183044434,13.00579833984375,4.590442180633545,4.973851203918457,15.592132568359377,2.5612709522247314,1.7981033325195312,11.367948532104492,24.53160095214844,3.701659679412842
2010-03-22,9.898836135864258,5.599457740783691,13.00579833984375,4.590442180633545,4.820113658905029,15.273332595825195,2.5505146980285645,1.8005497455596924,11.367948532104492,24.86380195617676,3.767592191696167
2010-03-23,9.817232131958008,5.574889183044434,12.797938346862791,4.590442180633545,4.747766494750977,15.215372085571287,2.573561906814575,1.8256065845489504,11.185726165771484,25.74503326416016,3.767592191696167
2010-03-24,9.609254837036133,5.574889183044434,12.738554000854492,4.590442180633545,4.946720600128174,14.93714714050293,2.565879344940185,1.8335554599761963,11.297861099243164,25.698894500732425,3.755347728729248
2010-03-25,9.725091934204102,5.594245910644531,12.625718116760254,4.590442180633545,4.702549457550049,14.780645370483398,2.5750980377197266,1.812772750854492,11.05957317352295,25.514347076416016,3.76194167137146
2010-03-26,9.898836135864258,5.622787952423096,12.5306978225708,4.590442180633545,4.77037525177002,15.20957374572754,2.564342975616455,1.8304980993270876,11.003501892089844,25.74503326416016,3.857072591781616
2010-03-29,10.046271324157717,5.660844326019287,12.382232666015623,4.590442180633545,4.815591335296631,15.476205825805664,2.4352807998657227,1.831110000610352,11.05957317352295,26.32175636291504,3.8617818355560303
2010-03-30,10.148944854736328,5.653234004974365,12.2931489944458,4.590442180633545,4.702549457550049,15.296520233154297,2.430671453475952,1.8353896141052248,11.01751708984375,26.506317138671875,3.899458169937134
2010-03-31,10.267422676086426,5.679869651794434,12.506942749023438,4.590442180633545,4.792982578277588,15.186388969421388,2.40301513671875,1.8042179346084597,11.129651069641112,26.36789321899414,3.8617818355560303
2010-04-01,10.320070266723633,5.670354843139648,12.958287239074709,4.590442180633545,4.747766494750977,15.400854110717772,2.381504774093628,1.8029948472976685,11.25580596923828,26.635501861572266,3.9088776111602783
2010-04-05,10.385892868041992,5.708414077758789,12.958287239074709,4.590442180633545,4.747766494750977,15.157404899597168,2.366140365600586,1.8329440355300903,11.325894355773926,26.56167984008789,3.880620241165161
2010-04-06,10.254247665405272,5.716025352478027,12.750429153442385,4.590442180633545,4.702549457550049,15.053071975708008,2.3477025032043457,1.8103322982788088,11.379159927368164,26.52477264404297,3.879678726196289
2010-04-07,10.162117004394531,5.7065110206604,12.524761199951172,4.590442180633545,4.612115859985352,15.012496948242188,2.3062191009521484,1.8048295974731443,11.323091506958008,26.792367935180664,3.927715301513672
2010-04-08,10.52542209625244,5.826386451721191,12.976104736328123,4.590442180633545,4.521682262420654,15.00670337677002,2.3354108333587646,1.8001031875610352,11.342714309692385,27.3137321472168,3.9088776111602783
2010-04-09,10.55702018737793,5.898693084716797,12.63759708404541,4.590442180633545,4.471944332122803,14.896571159362791,2.3738226890563965,1.7907723188400269,11.129651069641112,27.35525894165039,3.9465527534484863
2010-04-12,10.412213325500488,5.917722225189209,12.548514366149902,4.590442180633545,4.480987548828125,14.664718627929688,2.3676764965057373,1.773658037185669,10.80445671081543,27.166088104248047,3.9550299644470215
2010-04-13,10.380622863769531,5.870154857635498,12.768247604370115,4.590442180633545,4.512639045715332,14.612552642822266,2.3707499504089355,1.8066638708114624,10.75679874420166,27.382936477661133,3.955972194671631
2010-04-14,10.43853759765625,5.813069820404053,12.762306213378906,4.590442180633545,4.521682262420654,14.716885566711426,2.4045512676239014,1.8182753324508667,10.835293769836426,27.61363220214844,4.001183986663818
2010-04-15,10.422741889953612,5.879664897918701,12.572272300720217,4.590442180633545,4.521682262420654,14.49082851409912,2.427598237991333,1.832332730293274,10.644658088684082,27.57721900939941,3.953145742416382
2010-04-16,10.09629726409912,5.803553581237793,12.26345920562744,4.590442180633545,4.521682262420654,14.65312385559082,2.41684365272522,1.820109844207764,10.392352104187012,27.196212768554688,3.953145742416382
2010-04-19,9.98045539855957,5.736956596374512,12.26345920562744,4.590442180633545,4.607594966888428,14.624143600463867,2.412233591079712,1.809110164642334,10.568967819213867,26.71761512756348,3.947496652603149
2010-04-20,10.069964408874512,5.696998596191406,12.459434509277344,4.590442180633545,4.72515869140625,14.716885566711426,2.366140365600586,1.8256065845489504,10.807259559631348,26.34589958190918,3.842944622039795
2010-04-22,9.977824211120604,5.64561939239502,12.797938346862791,4.590442180633545,4.72515869140625,14.786441802978516,2.4045512676239014,1.8567783832550049,10.68110179901123,26.438831329345703,3.785488367080689
2010-04-23,9.99098014831543,5.679869651794434,12.56633186340332,4.590442180633545,4.702549457550049,14.93134880065918,2.4229896068573,1.9001731872558596,10.76039695739746,26.206491470336918,3.734625816345215
2010-04-26,9.861985206604004,5.674163341522217,12.61978244781494,4.590442180633545,4.77037525177002,14.635738372802734,2.499812126159668,1.8940644264221191,10.543951034545898,26.099618911743164,3.739336013793945
2010-04-27,9.532898902893066,5.489591598510742,12.2931489944458,4.590442180633545,4.566900253295898,14.392290115356444,2.450644493103028,1.886726975440979,10.212260246276855,24.770721435546875,3.5792131423950195
2010-04-28,9.775111198425291,5.601857662200928,12.26345920562744,4.590442180633545,4.612115859985352,14.392290115356444,2.4183802604675293,1.925229787826538,10.231931686401367,24.603443145751957,3.5792131423950195
2010-04-29,9.951492309570312,5.708414077758789,12.180315017700195,4.590442180633545,4.702549457550049,14.432867050170898,2.4352807998657227,1.9258414506912231,10.425891876220703,25.27718544006348,3.6724603176116943
2010-04-30,9.925167083740234,5.7065110206604,12.4713134765625,4.590442180633545,4.6573333740234375,14.316939353942873,2.458502054214477,1.8974002599716189,10.3865385055542,24.673139572143555,3.6611576080322266
2010-05-03,9.95466423034668,5.624688148498535,13.00002384185791,4.590442180633545,4.530725955963135,14.513049125671388,2.4900214672088623,1.9602309465408323,10.074522018432615,24.022624969482425,3.5913963317871094
2010-05-04,9.691311836242676,5.339269638061523,12.757034301757812,4.590442180633545,4.679941177368164,13.68154525756836,2.4742610454559326,1.896028995513916,9.616329193115234,22.93532943725586,3.370906114578247
2010-05-05,9.659710884094238,5.371618747711182,12.763106346130373,4.590442180633545,4.612115859985352,13.345399856567385,2.455349922180176,1.903601050376892,9.585410118103027,23.506858825683597,3.4421560764312744
2010-05-06,9.543840408325195,5.289796352386475,12.179925918579102,4.590442180633545,4.612115859985352,13.032849311828612,2.4017672538757324,1.845063328742981,9.560112953186035,23.17230224609375,3.446969509124756
2010-05-07,9.517507553100586,5.255547523498535,12.14348030090332,4.590442180633545,4.535246849060059,13.32181167602539,2.3797037601470947,1.8457523584365845,9.461727142333984,23.09331321716309,3.2736592292785645
2010-05-10,9.925697326660156,5.422992706298828,13.054697036743164,4.590442180633545,4.521682262420654,13.740514755249023,2.419102907180786,1.9111799001693728,9.624761581420898,24.0737361907959,3.466226816177368
2010-05-11,9.788752555847168,5.308823108673096,12.82993221282959,4.590442180633545,4.521682262420654,13.675647735595703,2.371824026107788,1.89946711063385,9.422371864318848,23.841407775878903,3.4758546352386475
2010-05-12,9.770318031311035,5.30121374130249,12.757034301757812,4.590442180633545,4.521682262420654,13.80538558959961,2.387583017349243,1.918063759803772,9.51794719696045,23.757768630981445,3.466226816177368
2010-05-13,9.625479698181152,5.234615802764893,12.39254665374756,4.590442180633545,4.702549457550049,13.828969955444336,2.363944292068481,1.8732985258102417,9.529192924499512,23.41392707824707,3.446969509124756
2010-05-14,9.467461585998535,5.070974826812744,11.602826118469238,4.590442180633545,4.684462547302246,13.50462532043457,2.357640027999878,1.8464411497116089,9.5657320022583,22.72159576416016,3.3660922050476074
2010-05-17,9.454294204711914,5.175628185272217,11.43880558013916,4.590442180633545,4.643767833709717,13.563596725463867,2.3324246406555176,1.887071967124939,9.453296661376951,22.368452072143555,3.3651294708251958
2010-05-18,9.214651107788086,5.116641044616699,10.721982955932615,4.590442180633545,4.521682262420654,13.08592414855957,2.285145998001098,1.871921181678772,9.25090503692627,21.559959411621094,3.277510404586792
2010-05-19,8.743254661560059,4.939680099487305,10.539739608764648,4.590442180633545,4.318206787109375,12.97387981414795,2.2756905555725098,1.866408944129944,9.048517227172852,21.14176368713379,3.114790439605713
2010-05-20,8.735352516174316,4.814094543457031,11.165441513061523,4.590442180633545,4.2503814697265625,12.944390296936035,2.2142279148101807,1.7878957986831665,8.730876922607422,20.375083923339844,3.0319857597351074
2010-05-21,8.822257995605469,4.981539249420166,11.602826118469238,4.590442180633545,4.295598983764648,12.914904594421388,2.281994581222534,1.800980567932129,8.837695121765137,21.74580955505371,3.1003479957580566
2010-05-24,8.669514656066895,4.938043594360352,11.29908561706543,4.590442180633545,4.476465225219727,13.068233489990234,2.3403048515319824,1.804425597190857,8.741507530212402,21.51813507080078,3.129232883453369
2010-05-25,8.45620059967041,4.927976608276367,10.977123260498049,4.590442180633545,4.476465225219727,12.914904594421388,2.3308494091033936,1.7954751253128052,8.597232818603516,21.708642959594727,3.1003479957580566
2010-05-26,8.740620613098145,4.98204517364502,11.238336563110352,4.590442180633545,4.521682262420654,13.174382209777832,2.3481850624084477,1.7934085130691528,8.783943176269531,21.592485427856445,3.177375316619873
2010-05-27,8.898628234863281,5.1075639724731445,11.760772705078123,4.590442180633545,4.517160892486572,13.22156047821045,2.381279945373535,1.7872068881988523,9.064010620117188,22.95392417907715,3.3506863117218018
2010-05-28,8.898628234863281,4.999426364898682,11.936938285827637,4.590442180633545,4.566900253295898,13.22156047821045,2.4096477031707764,1.769988775253296,9.168684005737305,22.74481964111328,3.3699421882629395
2010-05-31,9.13827896118164,5.016804218292236,11.997687339782717,4.590442180633545,4.702549457550049,13.357196807861328,2.4112234115600586,1.789962887763977,9.641120910644531,23.232704162597656,3.456598281860352
2010-06-01,8.957033157348633,4.956944465637207,11.71217155456543,4.590442180633545,4.6573333740234375,13.25104522705078,2.395463466644287,1.7100722789764404,9.329933166503906,22.73088264465332,3.3892006874084477
2010-06-02,9.209935188293455,5.157768249511719,12.301424980163574,4.590442180633545,4.6347246170043945,13.26873779296875,2.458502054214477,1.6666853427886963,9.426117897033691,23.209474563598636,3.470077991485596
2010-06-04,9.02288818359375,5.180941104888916,11.815444946289062,4.590442180633545,4.698028087615967,13.32771110534668,2.4443185329437256,1.6756354570388794,9.561907768249512,22.11289405822754,3.321800708770752
2010-06-07,8.748908996582031,5.097903728485107,11.511703491210938,4.590442180633545,4.738722801208496,13.21566390991211,2.433286428451538,1.7114503383636477,9.615657806396484,21.420557022094727,3.272696256637573
2010-06-08,8.906977653503418,5.126871585845947,11.791141510009766,4.590442180633545,4.571420669555664,13.08592414855957,2.4679574966430664,1.7114503383636477,9.731645584106444,21.64824104309082,3.177375316619873
2010-06-09,8.825307846069336,5.06894063949585,11.444881439208984,4.590442180633545,4.72515869140625,13.038745880126951,2.4679574966430664,1.6825261116027832,9.77408218383789,21.72723197937012,3.2881014347076416
2010-06-10,9.06240177154541,5.167423725128174,11.845818519592283,4.590442180633545,4.72515869140625,13.180280685424805,2.4490466117858887,1.7183401584625244,9.88440990447998,22.12218475341797,3.3786089420318604
2010-06-11,9.196762084960938,5.194461345672607,12.1920804977417,4.590442180633545,4.698028087615967,13.486934661865234,2.4663820266723637,1.721778392791748,9.77408218383789,22.39168357849121,3.3458714485168457
2010-06-14,9.049230575561523,5.31032133102417,12.635540008544922,4.590442180633545,4.702549457550049,13.593085289001465,2.4742610454559326,1.7148959636688232,9.52513313293457,22.40562438964844,3.3699421882629395
2010-06-15,9.270520210266112,5.256253242492676,12.665913581848145,4.590442180633545,4.72515869140625,13.852563858032228,2.4443185329437256,1.749332070350647,9.584540367126465,22.726238250732425,3.383422374725342
2010-06-16,9.299503326416016,5.289078712463379,12.471522331237791,4.590442180633545,4.702549457550049,14.271265029907228,2.505781412124634,1.751399040222168,9.782565116882324,22.44279670715332,3.368980646133423
2010-06-17,9.257356643676758,5.260113716125488,12.69628620147705,4.590442180633545,4.702549457550049,14.359723091125488,2.4837167263031006,1.7535282373428345,9.75710678100586,22.0478458404541,3.3208377361297607
2010-06-18,9.299503326416016,5.314182758331299,12.757034301757812,4.590442180633545,4.743244171142578,14.672274589538574,2.45062255859375,1.7431929111480713,9.561907768249512,21.80157852172852,3.225515842437744
2010-06-21,9.339018821716309,5.44356107711792,12.84207820892334,4.590442180633545,4.679941177368164,14.33613395690918,2.4774136543273926,1.771367073059082,9.666579246520996,22.52179718017578,3.321800708770752
2010-06-22,9.299503326416016,5.45514726638794,12.817779541015623,4.590442180633545,4.743244171142578,14.654582977294922,2.4679574966430664,1.7837685346603394,9.40349006652832,22.303396224975582,3.3699421882629395
2010-06-23,9.344292640686035,5.350869655609131,13.00002384185791,4.590442180633545,4.743244171142578,14.430490493774414,2.452198266983032,1.789962887763977,9.228094100952148,22.57754898071289,3.4363789558410645
2010-06-24,9.049230575561523,5.285216331481934,12.507967948913574,4.590442180633545,4.702549457550049,14.424591064453123,2.4427425861358643,1.7872068881988523,8.94519329071045,22.07107162475586,3.3988280296325684
2010-06-25,9.115097045898438,5.233081340789795,12.726659774780272,4.590442180633545,4.702549457550049,14.572022438049316,2.482141494750977,1.80451500415802,9.05835247039795,22.34057235717773,3.417122602462769
2010-06-28,9.091382026672363,5.136528968811035,12.641613006591797,4.590442180633545,4.883417129516602,14.507153511047363,2.560939311981201,1.8181989192962649,8.871641159057617,21.922382354736328,3.3699421882629395
2010-06-29,8.717293739318848,4.924115180969238,11.961238861083984,4.590442180633545,4.833677768707275,14.45997428894043,2.5215401649475098,1.803735852241516,8.781113624572754,20.862977981567383,3.167746067047119
2010-06-30,8.561866760253906,4.759977340698242,11.851890563964844,4.590442180633545,4.829157829284668,14.070759773254396,2.560939311981201,1.801669001579285,8.769796371459961,20.28215789794922,3.225515842437744
2010-07-01,8.957710266113281,5.05156135559082,11.785070419311523,4.590442180633545,4.815591335296631,13.711030006408691,2.568819284439087,1.803735852241516,8.54065227508545,20.37043571472168,3.215888500213623
2010-07-02,9.042037010192873,5.117217540740967,11.815444946289062,4.590442180633545,4.919589996337891,13.563596725463867,2.6082184314727783,1.801669001579285,8.571770668029785,20.268217086791992,3.166783094406128
2010-07-05,8.823295593261719,5.078597068786621,11.845818519592283,4.590442180633545,4.838200092315674,13.404373168945312,2.587730407714844,1.8319790363311768,8.486900329589844,19.980127334594727,3.11960506439209
2010-07-06,9.034125328063965,5.204113483428955,12.05843448638916,4.590442180633545,4.883417129516602,13.310018539428713,2.595610380172729,1.8491902351379397,8.766968727111816,20.23104476928711,3.085904359817505
2010-07-07,9.563841819763184,5.358595371246338,12.210305213928224,4.590442180633545,4.87889575958252,13.227458000183104,2.6318581104278564,1.823118567466736,8.897100448608398,20.71893119812012,3.158118486404419
2010-07-08,9.777310371398926,5.347009658813477,12.447218894958496,4.590442180633545,4.838200092315674,13.20976448059082,2.66180157661438,1.7789456844329834,8.996115684509277,20.788633346557617,3.167746067047119
2010-07-12,9.811565399169922,5.368249416351318,12.574790000915527,4.590442180633545,4.77489709854126,12.97387981414795,2.6649532318115234,1.7830798625946045,8.843351364135742,20.337915420532227,3.081090450286865
2010-07-13,9.843194007873535,5.4918389320373535,12.878528594970703,4.590442180633545,4.797504901885986,13.09771728515625,2.6759848594665527,1.7954751253128052,8.823548316955566,20.519121170043945,3.195669174194336
2010-07-14,9.772042274475098,5.462869644165039,13.109369277954102,4.590442180633545,4.906024932861328,13.032849311828612,2.66180157661438,1.749332070350647,8.851837158203125,20.52377700805664,3.158118486404419
2010-07-15,9.750954627990724,5.54783821105957,13.364513397216797,4.590442180633545,4.906024932861328,12.914904594421388,2.6428897380828857,1.7417529821395874,8.775456428527832,20.361146926879883,3.12826943397522
2010-07-16,9.505865097045898,5.389492034912109,12.836004257202148,4.590442180633545,5.109501361846924,12.679017066955566,2.6082184314727783,1.7252237796783447,8.650979042053223,19.91042709350586,3.1051623821258545
2010-07-19,9.724600791931152,5.445491790771484,13.340211868286133,4.590442180633545,5.109501361846924,12.802858352661133,2.6239781379699707,1.724534511566162,8.713217735290527,20.46801376342773,3.1388609409332275
2010-07-20,9.806302070617676,5.426183223724365,13.26731300354004,4.590442180633545,5.082372188568115,12.891314506530762,2.60033917427063,1.7266013622283936,9.024402618408203,21.625009536743164,3.2736592292785645
2010-07-21,9.77467441558838,5.457078456878662,13.164042472839355,4.590442180633545,5.199935436248779,12.926700592041016,2.587730407714844,1.716273546218872,8.922561645507812,21.750463485717773,3.321800708770752
2010-07-22,10.040853500366213,5.615422248840332,13.698623657226562,4.590442180633545,5.331064224243164,13.150793075561523,2.616098165512085,1.7631052732467651,9.015915870666504,22.210474014282227,3.453709840774536
2010-07-23,10.146265029907228,5.692663192749023,14.032733917236328,4.590442180633545,5.611408233642578,13.286428451538086,2.6082184314727783,1.7686108350753784,8.990457534790039,22.38239479064941,3.4652645587921143
2010-07-26,10.16998291015625,5.609628677368164,13.941615104675291,4.590442180633545,5.742536544799805,13.333608627319336,2.639737844467163,1.78239107131958,9.032892227172852,22.39168357849121,3.4652645587921143
2010-07-27,10.146265029907228,5.5420451164245605,14.087409973144531,4.590442180633545,5.719927787780762,12.97387981414795,2.644465923309326,1.7954751253128052,8.996115684509277,22.303396224975582,3.4623751640319824
2010-07-28,10.383442878723145,5.773767948150635,14.33647632598877,4.590442180633545,5.719927787780762,13.133102416992188,2.60033917427063,1.804425597190857,8.911245346069336,22.698354721069336,3.5374763011932373
2010-07-29,10.391356468200684,5.773767948150635,14.943954467773438,4.590442180633545,5.624973297119141,13.26873779296875,2.6318581104278564,1.8181989192962649,8.849008560180664,22.4892635345459,3.5586602687835693
2010-07-30,10.43352222442627,5.897351264953613,15.05937671661377,4.590442180633545,5.584277629852295,13.445653915405272,2.6239781379699707,1.811315894126892,9.064010620117188,22.558961868286133,3.561549186706543
